"","plot","date","month","year","month.txt","lat","lon","spei"
"343","C138","12/1/1901",12,1901,"Dec",65.20908,-147.21226,-0.529341102
"344","D012","12/1/1901",12,1901,"Dec",64.29331,-146.44898,-0.409350991
"345","D017","12/1/1901",12,1901,"Dec",64.27177,-146.18503,-0.397816509
"346","D022","12/1/1901",12,1901,"Dec",64.20643,-145.85593,-0.397816509
"347","D953","12/1/1901",12,1901,"Dec",63.47646,-143.83333,-0.309561551
"348","F107","12/1/1901",12,1901,"Dec",65.01387,-147.50263,0.170972213
"349","F109","12/1/1901",12,1901,"Dec",65.05546,-147.37663,0.170972213
"350","H039","12/1/1901",12,1901,"Dec",64.39926,-146.88292,0.069573857
"351","L135","12/1/1901",12,1901,"Dec",65.4746,-148.29583,0.125191405
"352","M002","12/1/1901",12,1901,"Dec",64.93764,-148.0893,0.129202306
"353","M129","12/1/1901",12,1901,"Dec",64.90838,-148.20571,0.129202306
"354","M317","12/1/1901",12,1901,"Dec",64.87877,-148.34483,0.406374454
"355","N117","12/1/1901",12,1901,"Dec",64.59141,-149.03287,0.377802879
"356","N088","12/1/1901",12,1901,"Dec",64.64441,-148.82215,0.377802879
"357","N130","12/1/1901",12,1901,"Dec",64.65214,-148.70134,0.383230567
"358","N059","12/1/1901",12,1901,"Dec",64.62197,-149.04625,0.377802879
"359","N307","12/1/1901",12,1901,"Dec",64.4847,-149.07802,0.377802879
"360","N424","12/1/1901",12,1901,"Dec",64.70219,-148.65499,0.383230567
"361","S244","12/1/1901",12,1901,"Dec",64.52528,-146.96903,0.069573857
"362","S157","12/1/1901",12,1901,"Dec",63.68814,-144.48096,-0.73397696
"363","T105","12/1/1901",12,1901,"Dec",64.84778,-147.034,-0.529341102
"364","BCEF","12/1/1901",12,1901,"Dec",64.742956,-148.316347,0.383230567
"365","BD3.5","12/1/1901",12,1901,"Dec",65.07541,-150.32988,0.212720782
"366","CPCR","12/1/1901",12,1901,"Dec",65.184791,-147.388939,0.170972213
"367","F028","12/1/1901",12,1901,"Dec",64.83533178,-148.085284,0.129202306
"368","L137","12/1/1901",12,1901,"Dec",65.197966,-147.240658,-0.529341102
"369","MDMX","12/1/1901",12,1901,"Dec",64.9043,-148.3197,0.406374454
"370","tcc55","12/1/1901",12,1901,"Dec",63.2182,-142.2077,-0.54630208
"371","tcc56","12/1/1901",12,1901,"Dec",63.2182,-142.2077327,-0.54630208
"372","tcc57","12/1/1901",12,1901,"Dec",63.2182,-142.2077327,-0.54630208
"373","A218","1/1/1902",1,1902,"Jan",64.54661,-146.82771,-0.029123826
"374","C138","1/1/1902",1,1902,"Jan",65.20908,-147.21226,-0.202214986
"375","D012","1/1/1902",1,1902,"Jan",64.29331,-146.44898,-0.289108694
"376","D017","1/1/1902",1,1902,"Jan",64.27177,-146.18503,-0.697474599
"377","D022","1/1/1902",1,1902,"Jan",64.20643,-145.85593,-0.697474599
"378","D953","1/1/1902",1,1902,"Jan",63.47646,-143.83333,-0.331954986
"379","F107","1/1/1902",1,1902,"Jan",65.01387,-147.50263,-0.463760823
"380","F109","1/1/1902",1,1902,"Jan",65.05546,-147.37663,-0.463760823
"381","H039","1/1/1902",1,1902,"Jan",64.39926,-146.88292,-0.029123826
"382","L135","1/1/1902",1,1902,"Jan",65.4746,-148.29583,0.00923958
"383","M002","1/1/1902",1,1902,"Jan",64.93764,-148.0893,-0.025111953
"384","M129","1/1/1902",1,1902,"Jan",64.90838,-148.20571,-0.025111953
"385","M317","1/1/1902",1,1902,"Jan",64.87877,-148.34483,-0.135518342
"386","N117","1/1/1902",1,1902,"Jan",64.59141,-149.03287,-0.088705309
"387","N088","1/1/1902",1,1902,"Jan",64.64441,-148.82215,-0.088705309
"388","N130","1/1/1902",1,1902,"Jan",64.65214,-148.70134,-0.093956187
"389","N059","1/1/1902",1,1902,"Jan",64.62197,-149.04625,-0.088705309
"390","N307","1/1/1902",1,1902,"Jan",64.4847,-149.07802,-0.088705309
"391","N424","1/1/1902",1,1902,"Jan",64.70219,-148.65499,-0.093956187
"392","S244","1/1/1902",1,1902,"Jan",64.52528,-146.96903,-0.029123826
"393","S157","1/1/1902",1,1902,"Jan",63.68814,-144.48096,-0.802909672
"394","T105","1/1/1902",1,1902,"Jan",64.84778,-147.034,-0.202214986
"395","BCEF","1/1/1902",1,1902,"Jan",64.742956,-148.316347,-0.093956187
"396","BD3.5","1/1/1902",1,1902,"Jan",65.07541,-150.32988,-0.287618399
"397","CPCR","1/1/1902",1,1902,"Jan",65.184791,-147.388939,-0.463760823
"398","F028","1/1/1902",1,1902,"Jan",64.83533178,-148.085284,-0.025111953
"399","L137","1/1/1902",1,1902,"Jan",65.197966,-147.240658,-0.202214986
"400","MDMX","1/1/1902",1,1902,"Jan",64.9043,-148.3197,-0.135518342
"401","tcc55","1/1/1902",1,1902,"Jan",63.2182,-142.2077,-0.273758471
"402","tcc56","1/1/1902",1,1902,"Jan",63.2182,-142.2077327,-0.273758471
"403","tcc57","1/1/1902",1,1902,"Jan",63.2182,-142.2077327,-0.273758471
"404","A218","2/1/1902",2,1902,"Feb",64.54661,-146.82771,-1.014944315
"405","C138","2/1/1902",2,1902,"Feb",65.20908,-147.21226,-1.135142922
"406","D012","2/1/1902",2,1902,"Feb",64.29331,-146.44898,-0.937402248
"407","D017","2/1/1902",2,1902,"Feb",64.27177,-146.18503,-1.178402424
"408","D022","2/1/1902",2,1902,"Feb",64.20643,-145.85593,-1.178402424
"409","D953","2/1/1902",2,1902,"Feb",63.47646,-143.83333,-0.732848287
"410","F107","2/1/1902",2,1902,"Feb",65.01387,-147.50263,-0.476847827
"411","F109","2/1/1902",2,1902,"Feb",65.05546,-147.37663,-0.476847827
"412","H039","2/1/1902",2,1902,"Feb",64.39926,-146.88292,-1.014944315
"413","L135","2/1/1902",2,1902,"Feb",65.4746,-148.29583,-0.688672483
"414","M002","2/1/1902",2,1902,"Feb",64.93764,-148.0893,-0.641829729
"415","M129","2/1/1902",2,1902,"Feb",64.90838,-148.20571,-0.641829729
"416","M317","2/1/1902",2,1902,"Feb",64.87877,-148.34483,-0.481027305
"417","N117","2/1/1902",2,1902,"Feb",64.59141,-149.03287,-0.460523069
"418","N088","2/1/1902",2,1902,"Feb",64.64441,-148.82215,-0.460523069
"419","N130","2/1/1902",2,1902,"Feb",64.65214,-148.70134,-0.6350196
"420","N059","2/1/1902",2,1902,"Feb",64.62197,-149.04625,-0.460523069
"421","N307","2/1/1902",2,1902,"Feb",64.4847,-149.07802,-0.460523069
"422","N424","2/1/1902",2,1902,"Feb",64.70219,-148.65499,-0.6350196
"423","S244","2/1/1902",2,1902,"Feb",64.52528,-146.96903,-1.014944315
"424","S157","2/1/1902",2,1902,"Feb",63.68814,-144.48096,-0.95693469
"425","T105","2/1/1902",2,1902,"Feb",64.84778,-147.034,-1.135142922
"426","BCEF","2/1/1902",2,1902,"Feb",64.742956,-148.316347,-0.6350196
"427","BD3.5","2/1/1902",2,1902,"Feb",65.07541,-150.32988,-0.296175003
"428","CPCR","2/1/1902",2,1902,"Feb",65.184791,-147.388939,-0.476847827
"429","F028","2/1/1902",2,1902,"Feb",64.83533178,-148.085284,-0.641829729
"430","L137","2/1/1902",2,1902,"Feb",65.197966,-147.240658,-1.135142922
"431","MDMX","2/1/1902",2,1902,"Feb",64.9043,-148.3197,-0.481027305
"432","tcc55","2/1/1902",2,1902,"Feb",63.2182,-142.2077,-1.213828802
"433","tcc56","2/1/1902",2,1902,"Feb",63.2182,-142.2077327,-1.213828802
"434","tcc57","2/1/1902",2,1902,"Feb",63.2182,-142.2077327,-1.213828802
"435","A218","3/1/1902",3,1902,"Mar",64.54661,-146.82771,1.128140688
"436","C138","3/1/1902",3,1902,"Mar",65.20908,-147.21226,1.350595832
"437","D012","3/1/1902",3,1902,"Mar",64.29331,-146.44898,1.149239659
"438","D017","3/1/1902",3,1902,"Mar",64.27177,-146.18503,1.366589069
"439","D022","3/1/1902",3,1902,"Mar",64.20643,-145.85593,1.366589069
"440","D953","3/1/1902",3,1902,"Mar",63.47646,-143.83333,1.344347596
"441","F107","3/1/1902",3,1902,"Mar",65.01387,-147.50263,0.96205622
"442","F109","3/1/1902",3,1902,"Mar",65.05546,-147.37663,0.96205622
"443","H039","3/1/1902",3,1902,"Mar",64.39926,-146.88292,1.128140688
"444","L135","3/1/1902",3,1902,"Mar",65.4746,-148.29583,1.031238198
"445","M002","3/1/1902",3,1902,"Mar",64.93764,-148.0893,0.85963124
"446","M129","3/1/1902",3,1902,"Mar",64.90838,-148.20571,0.85963124
"447","M317","3/1/1902",3,1902,"Mar",64.87877,-148.34483,1.012190104
"448","N117","3/1/1902",3,1902,"Mar",64.59141,-149.03287,0.810137689
"449","N088","3/1/1902",3,1902,"Mar",64.64441,-148.82215,0.810137689
"450","N130","3/1/1902",3,1902,"Mar",64.65214,-148.70134,0.859803915
"451","N059","3/1/1902",3,1902,"Mar",64.62197,-149.04625,0.810137689
"452","N307","3/1/1902",3,1902,"Mar",64.4847,-149.07802,0.810137689
"453","N424","3/1/1902",3,1902,"Mar",64.70219,-148.65499,0.859803915
"454","S244","3/1/1902",3,1902,"Mar",64.52528,-146.96903,1.128140688
"455","S157","3/1/1902",3,1902,"Mar",63.68814,-144.48096,1.808433294
"456","T105","3/1/1902",3,1902,"Mar",64.84778,-147.034,1.350595832
"457","BCEF","3/1/1902",3,1902,"Mar",64.742956,-148.316347,0.859803915
"458","BD3.5","3/1/1902",3,1902,"Mar",65.07541,-150.32988,0.788654387
"459","CPCR","3/1/1902",3,1902,"Mar",65.184791,-147.388939,0.96205622
"460","F028","3/1/1902",3,1902,"Mar",64.83533178,-148.085284,0.85963124
"461","L137","3/1/1902",3,1902,"Mar",65.197966,-147.240658,1.350595832
"462","MDMX","3/1/1902",3,1902,"Mar",64.9043,-148.3197,1.012190104
"463","tcc55","3/1/1902",3,1902,"Mar",63.2182,-142.2077,1.798349142
"464","tcc56","3/1/1902",3,1902,"Mar",63.2182,-142.2077327,1.798349142
"465","tcc57","3/1/1902",3,1902,"Mar",63.2182,-142.2077327,1.798349142
"466","A218","4/1/1902",4,1902,"Apr",64.54661,-146.82771,0.997627735
"467","C138","4/1/1902",4,1902,"Apr",65.20908,-147.21226,1.175730824
"468","D012","4/1/1902",4,1902,"Apr",64.29331,-146.44898,1.093504906
"469","D017","4/1/1902",4,1902,"Apr",64.27177,-146.18503,1.069329619
"470","D022","4/1/1902",4,1902,"Apr",64.20643,-145.85593,1.069329619
"471","D953","4/1/1902",4,1902,"Apr",63.47646,-143.83333,1.098898768
"472","F107","4/1/1902",4,1902,"Apr",65.01387,-147.50263,0.934230566
"473","F109","4/1/1902",4,1902,"Apr",65.05546,-147.37663,0.934230566
"474","H039","4/1/1902",4,1902,"Apr",64.39926,-146.88292,0.997627735
"475","L135","4/1/1902",4,1902,"Apr",65.4746,-148.29583,0.985099137
"476","M002","4/1/1902",4,1902,"Apr",64.93764,-148.0893,0.834353924
"477","M129","4/1/1902",4,1902,"Apr",64.90838,-148.20571,0.834353924
"478","M317","4/1/1902",4,1902,"Apr",64.87877,-148.34483,0.994521499
"479","N117","4/1/1902",4,1902,"Apr",64.59141,-149.03287,0.791684985
"480","N088","4/1/1902",4,1902,"Apr",64.64441,-148.82215,0.791684985
"481","N130","4/1/1902",4,1902,"Apr",64.65214,-148.70134,0.858876646
"482","N059","4/1/1902",4,1902,"Apr",64.62197,-149.04625,0.791684985
"483","N307","4/1/1902",4,1902,"Apr",64.4847,-149.07802,0.791684985
"484","N424","4/1/1902",4,1902,"Apr",64.70219,-148.65499,0.858876646
"485","S244","4/1/1902",4,1902,"Apr",64.52528,-146.96903,0.997627735
"486","S157","4/1/1902",4,1902,"Apr",63.68814,-144.48096,1.197418809
"487","T105","4/1/1902",4,1902,"Apr",64.84778,-147.034,1.175730824
"488","BCEF","4/1/1902",4,1902,"Apr",64.742956,-148.316347,0.858876646
"489","BD3.5","4/1/1902",4,1902,"Apr",65.07541,-150.32988,0.871891439
"490","CPCR","4/1/1902",4,1902,"Apr",65.184791,-147.388939,0.934230566
"491","F028","4/1/1902",4,1902,"Apr",64.83533178,-148.085284,0.834353924
"492","L137","4/1/1902",4,1902,"Apr",65.197966,-147.240658,1.175730824
"493","MDMX","4/1/1902",4,1902,"Apr",64.9043,-148.3197,0.994521499
"494","tcc55","4/1/1902",4,1902,"Apr",63.2182,-142.2077,1.393604875
"495","tcc56","4/1/1902",4,1902,"Apr",63.2182,-142.2077327,1.393604875
"496","tcc57","4/1/1902",4,1902,"Apr",63.2182,-142.2077327,1.393604875
"497","A218","5/1/1902",5,1902,"May",64.54661,-146.82771,-0.159933507
"498","C138","5/1/1902",5,1902,"May",65.20908,-147.21226,-0.189927787
"499","D012","5/1/1902",5,1902,"May",64.29331,-146.44898,-0.08595714
"500","D017","5/1/1902",5,1902,"May",64.27177,-146.18503,-0.110381491
"501","D022","5/1/1902",5,1902,"May",64.20643,-145.85593,-0.110381491
"502","D953","5/1/1902",5,1902,"May",63.47646,-143.83333,0.181238517
"503","F107","5/1/1902",5,1902,"May",65.01387,-147.50263,-0.146740675
"504","F109","5/1/1902",5,1902,"May",65.05546,-147.37663,-0.146740675
"505","H039","5/1/1902",5,1902,"May",64.39926,-146.88292,-0.159933507
"506","L135","5/1/1902",5,1902,"May",65.4746,-148.29583,-0.124170125
"507","M002","5/1/1902",5,1902,"May",64.93764,-148.0893,-0.059613775
"508","M129","5/1/1902",5,1902,"May",64.90838,-148.20571,-0.059613775
"509","M317","5/1/1902",5,1902,"May",64.87877,-148.34483,-0.375835806
"510","N117","5/1/1902",5,1902,"May",64.59141,-149.03287,-0.3309322
"511","N088","5/1/1902",5,1902,"May",64.64441,-148.82215,-0.3309322
"512","N130","5/1/1902",5,1902,"May",64.65214,-148.70134,-0.367295772
"513","N059","5/1/1902",5,1902,"May",64.62197,-149.04625,-0.3309322
"514","N307","5/1/1902",5,1902,"May",64.4847,-149.07802,-0.3309322
"515","N424","5/1/1902",5,1902,"May",64.70219,-148.65499,-0.367295772
"516","S244","5/1/1902",5,1902,"May",64.52528,-146.96903,-0.159933507
"517","S157","5/1/1902",5,1902,"May",63.68814,-144.48096,0.20438613
"518","T105","5/1/1902",5,1902,"May",64.84778,-147.034,-0.189927787
"519","BCEF","5/1/1902",5,1902,"May",64.742956,-148.316347,-0.367295772
"520","BD3.5","5/1/1902",5,1902,"May",65.07541,-150.32988,-0.428146958
"521","CPCR","5/1/1902",5,1902,"May",65.184791,-147.388939,-0.146740675
"522","F028","5/1/1902",5,1902,"May",64.83533178,-148.085284,-0.059613775
"523","L137","5/1/1902",5,1902,"May",65.197966,-147.240658,-0.189927787
"524","MDMX","5/1/1902",5,1902,"May",64.9043,-148.3197,-0.375835806
"525","tcc55","5/1/1902",5,1902,"May",63.2182,-142.2077,0.249575004
"526","tcc56","5/1/1902",5,1902,"May",63.2182,-142.2077327,0.249575004
"527","tcc57","5/1/1902",5,1902,"May",63.2182,-142.2077327,0.249575004
"528","A218","6/1/1902",6,1902,"Jun",64.54661,-146.82771,-1.032760739
"529","C138","6/1/1902",6,1902,"Jun",65.20908,-147.21226,-0.838917732
"530","D012","6/1/1902",6,1902,"Jun",64.29331,-146.44898,-0.823834598
"531","D017","6/1/1902",6,1902,"Jun",64.27177,-146.18503,-0.812482178
"532","D022","6/1/1902",6,1902,"Jun",64.20643,-145.85593,-0.812482178
"533","D953","6/1/1902",6,1902,"Jun",63.47646,-143.83333,-0.691366553
"534","F107","6/1/1902",6,1902,"Jun",65.01387,-147.50263,-0.923046589
"535","F109","6/1/1902",6,1902,"Jun",65.05546,-147.37663,-0.923046589
"536","H039","6/1/1902",6,1902,"Jun",64.39926,-146.88292,-1.032760739
"537","L135","6/1/1902",6,1902,"Jun",65.4746,-148.29583,-1.048430324
"538","M002","6/1/1902",6,1902,"Jun",64.93764,-148.0893,-0.950412571
"539","M129","6/1/1902",6,1902,"Jun",64.90838,-148.20571,-0.950412571
"540","M317","6/1/1902",6,1902,"Jun",64.87877,-148.34483,-0.998827696
"541","N117","6/1/1902",6,1902,"Jun",64.59141,-149.03287,-0.968189001
"542","N088","6/1/1902",6,1902,"Jun",64.64441,-148.82215,-0.968189001
"543","N130","6/1/1902",6,1902,"Jun",64.65214,-148.70134,-0.932550251
"544","N059","6/1/1902",6,1902,"Jun",64.62197,-149.04625,-0.968189001
"545","N307","6/1/1902",6,1902,"Jun",64.4847,-149.07802,-0.968189001
"546","N424","6/1/1902",6,1902,"Jun",64.70219,-148.65499,-0.932550251
"547","S244","6/1/1902",6,1902,"Jun",64.52528,-146.96903,-1.032760739
"548","S157","6/1/1902",6,1902,"Jun",63.68814,-144.48096,-0.665611327
"549","T105","6/1/1902",6,1902,"Jun",64.84778,-147.034,-0.838917732
"550","BCEF","6/1/1902",6,1902,"Jun",64.742956,-148.316347,-0.932550251
"551","BD3.5","6/1/1902",6,1902,"Jun",65.07541,-150.32988,-0.875018835
"552","CPCR","6/1/1902",6,1902,"Jun",65.184791,-147.388939,-0.923046589
"553","F028","6/1/1902",6,1902,"Jun",64.83533178,-148.085284,-0.950412571
"554","L137","6/1/1902",6,1902,"Jun",65.197966,-147.240658,-0.838917732
"555","MDMX","6/1/1902",6,1902,"Jun",64.9043,-148.3197,-0.998827696
"556","tcc55","6/1/1902",6,1902,"Jun",63.2182,-142.2077,-0.75754416
"557","tcc56","6/1/1902",6,1902,"Jun",63.2182,-142.2077327,-0.75754416
"558","tcc57","6/1/1902",6,1902,"Jun",63.2182,-142.2077327,-0.75754416
"559","A218","7/1/1902",7,1902,"Jul",64.54661,-146.82771,-0.386624396
"560","C138","7/1/1902",7,1902,"Jul",65.20908,-147.21226,-0.251913905
"561","D012","7/1/1902",7,1902,"Jul",64.29331,-146.44898,-0.359489113
"562","D017","7/1/1902",7,1902,"Jul",64.27177,-146.18503,-0.248811573
"563","D022","7/1/1902",7,1902,"Jul",64.20643,-145.85593,-0.248811573
"564","D953","7/1/1902",7,1902,"Jul",63.47646,-143.83333,-0.290244609
"565","F107","7/1/1902",7,1902,"Jul",65.01387,-147.50263,-0.367726266
"566","F109","7/1/1902",7,1902,"Jul",65.05546,-147.37663,-0.367726266
"567","H039","7/1/1902",7,1902,"Jul",64.39926,-146.88292,-0.386624396
"568","L135","7/1/1902",7,1902,"Jul",65.4746,-148.29583,-0.331695974
"569","M002","7/1/1902",7,1902,"Jul",64.93764,-148.0893,-0.431041241
"570","M129","7/1/1902",7,1902,"Jul",64.90838,-148.20571,-0.431041241
"571","M317","7/1/1902",7,1902,"Jul",64.87877,-148.34483,-0.442244589
"572","N117","7/1/1902",7,1902,"Jul",64.59141,-149.03287,-0.257302344
"573","N088","7/1/1902",7,1902,"Jul",64.64441,-148.82215,-0.257302344
"574","N130","7/1/1902",7,1902,"Jul",64.65214,-148.70134,-0.443038255
"575","N059","7/1/1902",7,1902,"Jul",64.62197,-149.04625,-0.257302344
"576","N307","7/1/1902",7,1902,"Jul",64.4847,-149.07802,-0.257302344
"577","N424","7/1/1902",7,1902,"Jul",64.70219,-148.65499,-0.443038255
"578","S244","7/1/1902",7,1902,"Jul",64.52528,-146.96903,-0.386624396
"579","S157","7/1/1902",7,1902,"Jul",63.68814,-144.48096,-0.339062929
"580","T105","7/1/1902",7,1902,"Jul",64.84778,-147.034,-0.251913905
"581","BCEF","7/1/1902",7,1902,"Jul",64.742956,-148.316347,-0.443038255
"582","BD3.5","7/1/1902",7,1902,"Jul",65.07541,-150.32988,-0.416603863
"583","CPCR","7/1/1902",7,1902,"Jul",65.184791,-147.388939,-0.367726266
"584","F028","7/1/1902",7,1902,"Jul",64.83533178,-148.085284,-0.431041241
"585","L137","7/1/1902",7,1902,"Jul",65.197966,-147.240658,-0.251913905
"586","MDMX","7/1/1902",7,1902,"Jul",64.9043,-148.3197,-0.442244589
"587","tcc55","7/1/1902",7,1902,"Jul",63.2182,-142.2077,-0.120016947
"588","tcc56","7/1/1902",7,1902,"Jul",63.2182,-142.2077327,-0.120016947
"589","tcc57","7/1/1902",7,1902,"Jul",63.2182,-142.2077327,-0.120016947
"590","A218","8/1/1902",8,1902,"Aug",64.54661,-146.82771,-0.131639108
"591","C138","8/1/1902",8,1902,"Aug",65.20908,-147.21226,-0.135563686
"592","D012","8/1/1902",8,1902,"Aug",64.29331,-146.44898,-0.13393189
"593","D017","8/1/1902",8,1902,"Aug",64.27177,-146.18503,-0.05911893
"594","D022","8/1/1902",8,1902,"Aug",64.20643,-145.85593,-0.05911893
"595","D953","8/1/1902",8,1902,"Aug",63.47646,-143.83333,-0.054101001
"596","F107","8/1/1902",8,1902,"Aug",65.01387,-147.50263,-0.134485468
"597","F109","8/1/1902",8,1902,"Aug",65.05546,-147.37663,-0.134485468
"598","H039","8/1/1902",8,1902,"Aug",64.39926,-146.88292,-0.131639108
"599","L135","8/1/1902",8,1902,"Aug",65.4746,-148.29583,-0.084039524
"600","M002","8/1/1902",8,1902,"Aug",64.93764,-148.0893,-0.179839462
"601","M129","8/1/1902",8,1902,"Aug",64.90838,-148.20571,-0.179839462
"602","M317","8/1/1902",8,1902,"Aug",64.87877,-148.34483,-0.080938712
"603","N117","8/1/1902",8,1902,"Aug",64.59141,-149.03287,-0.12441127
"604","N088","8/1/1902",8,1902,"Aug",64.64441,-148.82215,-0.12441127
"605","N130","8/1/1902",8,1902,"Aug",64.65214,-148.70134,-0.189664543
"606","N059","8/1/1902",8,1902,"Aug",64.62197,-149.04625,-0.12441127
"607","N307","8/1/1902",8,1902,"Aug",64.4847,-149.07802,-0.12441127
"608","N424","8/1/1902",8,1902,"Aug",64.70219,-148.65499,-0.189664543
"609","S244","8/1/1902",8,1902,"Aug",64.52528,-146.96903,-0.131639108
"610","S157","8/1/1902",8,1902,"Aug",63.68814,-144.48096,0.015668102
"611","T105","8/1/1902",8,1902,"Aug",64.84778,-147.034,-0.135563686
"612","BCEF","8/1/1902",8,1902,"Aug",64.742956,-148.316347,-0.189664543
"613","BD3.5","8/1/1902",8,1902,"Aug",65.07541,-150.32988,-0.200896069
"614","CPCR","8/1/1902",8,1902,"Aug",65.184791,-147.388939,-0.134485468
"615","F028","8/1/1902",8,1902,"Aug",64.83533178,-148.085284,-0.179839462
"616","L137","8/1/1902",8,1902,"Aug",65.197966,-147.240658,-0.135563686
"617","MDMX","8/1/1902",8,1902,"Aug",64.9043,-148.3197,-0.080938712
"618","tcc55","8/1/1902",8,1902,"Aug",63.2182,-142.2077,-0.011877556
"619","tcc56","8/1/1902",8,1902,"Aug",63.2182,-142.2077327,-0.011877556
"620","tcc57","8/1/1902",8,1902,"Aug",63.2182,-142.2077327,-0.011877556
"621","A218","9/1/1902",9,1902,"Sep",64.54661,-146.82771,0.071593024
"622","C138","9/1/1902",9,1902,"Sep",65.20908,-147.21226,0.264901489
"623","D012","9/1/1902",9,1902,"Sep",64.29331,-146.44898,0.090928532
"624","D017","9/1/1902",9,1902,"Sep",64.27177,-146.18503,0.279888868
"625","D022","9/1/1902",9,1902,"Sep",64.20643,-145.85593,0.279888868
"626","D953","9/1/1902",9,1902,"Sep",63.47646,-143.83333,0.354189038
"627","F107","9/1/1902",9,1902,"Sep",65.01387,-147.50263,0.265062481
"628","F109","9/1/1902",9,1902,"Sep",65.05546,-147.37663,0.265062481
"629","H039","9/1/1902",9,1902,"Sep",64.39926,-146.88292,0.071593024
"630","L135","9/1/1902",9,1902,"Sep",65.4746,-148.29583,0.063014515
"631","M002","9/1/1902",9,1902,"Sep",64.93764,-148.0893,-0.058546152
"632","M129","9/1/1902",9,1902,"Sep",64.90838,-148.20571,-0.058546152
"633","M317","9/1/1902",9,1902,"Sep",64.87877,-148.34483,0.013848052
"634","N117","9/1/1902",9,1902,"Sep",64.59141,-149.03287,-0.021907834
"635","N088","9/1/1902",9,1902,"Sep",64.64441,-148.82215,-0.021907834
